"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2018","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2020","86356","2"
"Australia","2018","Total","Female","Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","2417873","2"
"Australia","2018","Total","Female","Newcastle","City proper","Estimate - de jure","Final figure, complete","2020","82554","2"
"Australia","2018","Total","Female","Newcastle","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","87174","2"
"Australia","2018","Total","Female","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2020","125017","2"
"Australia","2018","Total","Female","Newcastle-Maitland","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","246519","2"
"Australia","2018","Total","Female","Perth","City proper","Estimate - de jure","Final figure, complete","2020","13247","2"
"Australia","2018","Total","Female","Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","1016888","2"
"Australia","2018","Total","Female","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2020","165248","2"
"Australia","2018","Total","Female","Sydney","City proper","Estimate - de jure","Final figure, complete","2020","115639","2"
"Australia","2018","Total","Female","Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2020","2428833","2"
"Australia","2018","Total","Female","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2020","85959","2"
"Australia","2018","Total","Female","Townsville","City proper","Estimate - de jure","Final figure, complete","2020","96869","2"
"Australia","2018","Total","Female","Wollongong","City proper","Estimate - de jure","Final figure, complete","2020","108871","2"
"Australia","2017","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2019","24193","6"
"Australia","2017","Total","Both Sexes","Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","1315522","7"
"Australia","2017","Total","Both Sexes","Ballarat","City proper","Estimate - de jure","Final figure, complete","2019","105438","6"
"Australia","2017","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2019","1209322","6"
"Australia","2017","Total","Both Sexes","Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","2331913","7"
"Australia","2017","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2019","163814","6"
"Australia","2017","Total","Both Sexes","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2019","411667","6"
"Australia","2017","Total","Both Sexes","CANBERRA","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","411667","7"
"Australia","2017","Total","Both Sexes","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2019","470438","6"
"Australia","2017","Total","Both Sexes","Central Coast","City proper","Estimate - de jure","Final figure, complete","2019","339196","6"
"Australia","2017","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2019","85914","6"
"Australia","2017","Total","Both Sexes","Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","134802","7"
"Australia","2017","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2019","245751","6"
"Australia","2017","Total","Both Sexes","Geelong","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","261208","7"
"Australia","2017","Total","Both Sexes","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2019","591356","6"
"Australia","2017","Total","Both Sexes","Gold Coast","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","606291","7"
"Australia","2017","Total","Both Sexes","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2019","686213","6"
"Australia","2017","Total","Both Sexes","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","1334167","7"
"Australia","2017","Total","Both Sexes","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","2413457","7"
"Australia","2017","Total","Both Sexes","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","148884","7"
"Australia","2017","Total","Both Sexes","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","229088","7"
"Australia","2017","Total","Both Sexes","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","4843781","7"
"Australia","2017","Total","Both Sexes","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","2039041","7"
"Australia","2017","Total","Both Sexes","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","5132355","7"
"Australia","2017","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2019","52785","6"
"Australia","2017","Total","Both Sexes","Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","210338","7"
"Australia","2017","Total","Both Sexes","Launceston","City proper","Estimate - de jure","Final figure, complete","2019","66802","6"
"Australia","2017","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2019","158923","6"
"Australia","2017","Total","Both Sexes","Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","4670461","7"
"Australia","2017","Total","Both Sexes","Newcastle","City proper","Estimate - de jure","Final figure, complete","2019","162358","6"
"Australia","2017","Total","Both Sexes","Newcastle","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","171145","7"
"Australia","2017","Total","Both Sexes","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2019","243347","6"
"Australia","2017","Total","Both Sexes","Newcastle-Maitland","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","480422","7"
"Australia","2017","Total","Both Sexes","Perth","City proper","Estimate - de jure","Final figure, complete","2019","27340","6"
"Australia","2017","Total","Both Sexes","Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","2000767","7"
"Australia","2017","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2019","311211","6"
"Australia","2017","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Final figure, complete","2019","232926","6"
"Australia","2017","Total","Both Sexes","Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","4741249","7"
"Australia","2017","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2019","166045","6"
"Australia","2017","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Final figure, complete","2019","192988","6"
"Australia","2017","Total","Both Sexes","Wollongong","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","298431","7"
"Australia","2017","Total","Male","Adelaide","City proper","Estimate - de jure","Final figure, complete","2019","12289","6"
"Australia","2017","Total","Male","Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","646403","7"
"Australia","2017","Total","Male","Ballarat","City proper","Estimate - de jure","Final figure, complete","2019","51154","6"
"Australia","2017","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2019","598640","6"
"Australia","2017","Total","Male","Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","1153356","7"
"Australia","2017","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2019","80869","6"
"Australia","2017","Total","Male","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2019","203786","6"
"Australia","2017","Total","Male","CANBERRA","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","203786","7"
"Australia","2017","Total","Male","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2019","233427","6"
"Australia","2017","Total","Male","Central Coast","City proper","Estimate - de jure","Final figure, complete","2019","165783","6"
"Australia","2017","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2019","44207","6"
"Australia","2017","Total","Male","Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","70830","7"
"Australia","2017","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2019","120362","6"
"Australia","2017","Total","Male","Geelong","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","127972","7"
"Australia","2017","Total","Male","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2019","288512","6"
"Australia","2017","Total","Male","Gold Coast","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","295866","7"
"Australia","2017","Total","Male","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2019","334437","6"
"Australia","2017","Total","Male","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","655847","7"
"Australia","2017","Total","Male","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","1194981","7"
"Australia","2017","Total","Male","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","78495","7"
"Australia","2017","Total","Male","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","114067","7"
"Australia","2017","Total","Male","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","2393605","7"
"Australia","2017","Total","Male","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","1015914","7"
"Australia","2017","Total","Male","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","2548906","7"
"Australia","2017","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2019","26378","6"
"Australia","2017","Total","Male","Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2019","104540","7"
"Australia","2017","Total","Male","Launceston","City proper","Estimate - de jure","Final figure, complete","2019","32449","6"
