"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Canada","2022","Total","Female","Kitchener","City proper","Estimate - de jure","Final figure, complete","2024","139951","1,2"
"Canada","2022","Total","Female","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","307313","1,2"
"Canada","2022","Total","Female","Langley","City proper","Estimate - de jure","Final figure, complete","2024","72351","1,2"
"Canada","2022","Total","Female","Laval","City proper","Estimate - de jure","Final figure, complete","2024","225870","1,2"
"Canada","2022","Total","Female","Lethbridge","City proper","Estimate - de jure","Final figure, complete","2024","52973","1,2"
"Canada","2022","Total","Female","Lethbridge","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","66757","1,2"
"Canada","2022","Total","Female","Lévis V","City proper","Estimate - de jure","Final figure, complete","2024","77860","1,2"
"Canada","2022","Total","Female","London","City proper","Estimate - de jure","Final figure, complete","2024","227695","1,2"
"Canada","2022","Total","Female","London","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","290795","1,2"
"Canada","2022","Total","Female","Longueuil","City proper","Estimate - de jure","Final figure, complete","2024","127703","1,2"
"Canada","2022","Total","Female","Markham","City proper","Estimate - de jure","Final figure, complete","2024","179242","1,2"
"Canada","2022","Total","Female","Milton","City proper","Estimate - de jure","Final figure, complete","2024","71202","1,2"
"Canada","2022","Total","Female","Mississauga","City proper","Estimate - de jure","Final figure, complete","2024","387753","1,2"
"Canada","2022","Total","Female","Moncton","City proper","Estimate - de jure","Final figure, complete","2024","43432","1,2"
"Canada","2022","Total","Female","Moncton","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","85744","1,2"
"Canada","2022","Total","Female","Montréal","City proper","Estimate - de jure","Final figure, complete","2024","898428","1,2"
"Canada","2022","Total","Female","Montréal","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","2203863","1,2"
"Canada","2022","Total","Female","Nanaimo","City proper","Estimate - de jure","Final figure, complete","2024","53576","1,2"
"Canada","2022","Total","Female","Nanaimo","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","61574","1,2"
"Canada","2022","Total","Female","Oakville","City proper","Estimate - de jure","Final figure, complete","2024","115204","1,2"
"Canada","2022","Total","Female","Oshawa","City proper","Estimate - de jure","Final figure, complete","2024","94820","1,2"
"Canada","2022","Total","Female","Oshawa","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","225255","1,2"
"Canada","2022","Total","Female","OTTAWA","City proper","Estimate - de jure","Final figure, complete","2024","545428","1,2"
"Canada","2022","Total","Female","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","760265","1,2"
"Canada","2022","Total","Female","Peterborough","City proper","Estimate - de jure","Final figure, complete","2024","46118","1,2"
"Canada","2022","Total","Female","Peterborough","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","69897","1,2"
"Canada","2022","Total","Female","Québec","City proper","Estimate - de jure","Final figure, complete","2024","281075","1,2"
"Canada","2022","Total","Female","Québec","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","425425","1,2"
"Canada","2022","Total","Female","Red Deer","City proper","Estimate - de jure","Final figure, complete","2024","53406","1,2"
"Canada","2022","Total","Female","Red Deer","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","53983","1,2"
"Canada","2022","Total","Female","Regina","City proper","Estimate - de jure","Final figure, complete","2024","121760","1,2"
"Canada","2022","Total","Female","Regina","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","134014","1,2"
"Canada","2022","Total","Female","Richmond","City proper","Estimate - de jure","Final figure, complete","2024","115720","1,2"
"Canada","2022","Total","Female","Richmond Hill","City proper","Estimate - de jure","Final figure, complete","2024","108061","1,2"
"Canada","2022","Total","Female","Saanich","City proper","Estimate - de jure","Final figure, complete","2024","64518","1,2"
"Canada","2022","Total","Female","Saguenay","City proper","Estimate - de jure","Final figure, complete","2024","73452","1,2"
"Canada","2022","Total","Female","Saguenay","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","81406","1,2"
"Canada","2022","Total","Female","Saint John","City proper","Estimate - de jure","Final figure, complete","2024","37851","1,2"
"Canada","2022","Total","Female","Saint John","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","69215","1,2"
"Canada","2022","Total","Female","Saskatoon","City proper","Estimate - de jure","Final figure, complete","2024","145344","1,2"
"Canada","2022","Total","Female","Saskatoon","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","173630","1,2"
"Canada","2022","Total","Female","Sherbrooke","City proper","Estimate - de jure","Final figure, complete","2024","88673","1,2"
"Canada","2022","Total","Female","Sherbrooke","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","116417","1,2"
"Canada","2022","Total","Female","St. Catharines","City proper","Estimate - de jure","Final figure, complete","2024","74401","1,2"
"Canada","2022","Total","Female","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","228267","1,2"
"Canada","2022","Total","Female","St. John's","City proper","Estimate - de jure","Final figure, complete","2024","58061","1,2"
"Canada","2022","Total","Female","St. John's","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","111143","1,2"
"Canada","2022","Total","Female","Surrey","City proper","Estimate - de jure","Final figure, complete","2024","318032","1,2"
"Canada","2022","Total","Female","Terrebonne","City proper","Estimate - de jure","Final figure, complete","2024","61104","1,2"
"Canada","2022","Total","Female","Thunder Bay","City proper","Estimate - de jure","Final figure, complete","2024","56427","1,2"
"Canada","2022","Total","Female","Thunder Bay","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","63228","1,2"
"Canada","2022","Total","Female","Toronto","City proper","Estimate - de jure","Final figure, complete","2024","1553893","1,2"
"Canada","2022","Total","Female","Toronto","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","3396670","1,2"
"Canada","2022","Total","Female","Trois-Rivières","City proper","Estimate - de jure","Final figure, complete","2024","72565","1,2"
"Canada","2022","Total","Female","Trois-Rivières","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","84455","1,2"
"Canada","2022","Total","Female","Vancouver","City proper","Estimate - de jure","Final figure, complete","2024","358127","1,2"
"Canada","2022","Total","Female","Vancouver","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","1445794","1,2"
"Canada","2022","Total","Female","Vaughan","City proper","Estimate - de jure","Final figure, complete","2024","172758","1,2"
"Canada","2022","Total","Female","Vaughan","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","217221","1,2"
"Canada","2022","Total","Female","Victoria","City proper","Estimate - de jure","Final figure, complete","2024","50232","1,2"
"Canada","2022","Total","Female","Waterloo","City proper","Estimate - de jure","Final figure, complete","2024","62736","1,2"
"Canada","2022","Total","Female","Whitby","City proper","Estimate - de jure","Final figure, complete","2024","75955","1,2"
"Canada","2022","Total","Female","Windsor","City proper","Estimate - de jure","Final figure, complete","2024","117917","1,2"
"Canada","2022","Total","Female","Windsor","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","180194","1,2"
"Canada","2022","Total","Female","Winnipeg","City proper","Estimate - de jure","Final figure, complete","2024","395191","1,2"
"Canada","2022","Total","Female","Winnipeg","Urban agglomeration","Estimate - de jure","Final figure, complete","2024","437982","1,2"
"Canada","2021","Total","Both Sexes","Abbotsford","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","153520","3"
"Canada","2021","Total","Both Sexes","Abbotsford","City proper","Estimate - de jure","Final figure, complete","2022","165070","2,4,5"
"Canada","2021","Total","Both Sexes","Abbotsford-Mission","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","195720","3"
"Canada","2021","Total","Both Sexes","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","205847","2,4,5"
"Canada","2021","Total","Both Sexes","Ajax","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","126665","3"
"Canada","2021","Total","Both Sexes","Ajax","City proper","Estimate - de jure","Final figure, complete","2022","134450","2,4,5"
"Canada","2021","Total","Both Sexes","Barrie","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","147825","3"
"Canada","2021","Total","Both Sexes","Barrie","City proper","Estimate - de jure","Final figure, complete","2022","153169","2,4,5"
"Canada","2021","Total","Both Sexes","Barrie","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","212855","3"
"Canada","2021","Total","Both Sexes","Barrie","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","221576","2,4,5"
"Canada","2021","Total","Both Sexes","Belleville","City proper","Estimate - de jure","Final figure, complete","2022","56334","2,4,5"
"Canada","2021","Total","Both Sexes","Belleville","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","113729","2,4,5"
"Canada","2021","Total","Both Sexes","Brampton","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","656480","3"
"Canada","2021","Total","Both Sexes","Brampton","City proper","Estimate - de jure","Final figure, complete","2022","721237","2,4,5"
"Canada","2021","Total","Both Sexes","Brantford","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","104690","3"
"Canada","2021","Total","Both Sexes","Brantford","City proper","Estimate - de jure","Final figure, complete","2022","107985","2,4,5"
"Canada","2021","Total","Both Sexes","Brantford","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","144160","3"
"Canada","2021","Total","Both Sexes","Brantford","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","154483","2,4,5"
"Canada","2021","Total","Both Sexes","Burlington","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","186945","3"
"Canada","2021","Total","Both Sexes","Burlington","City proper","Estimate - de jure","Final figure, complete","2022","193533","2,4,5"
"Canada","2021","Total","Both Sexes","Burnaby","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","249120","3"
"Canada","2021","Total","Both Sexes","Burnaby","City proper","Estimate - de jure","Final figure, complete","2022","260918","2,4,5"
"Canada","2021","Total","Both Sexes","Calgary","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","1306780","3"
"Canada","2021","Total","Both Sexes","Calgary","City proper","Estimate - de jure","Final figure, complete","2022","1372178","2,4,5"
"Canada","2021","Total","Both Sexes","Calgary","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","1481805","3"
"Canada","2021","Total","Both Sexes","Calgary","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","1559284","2,4,5"
